4	43	42	0.419593	0.022783				
1	40	12	0.417253	0.157315				
1	41	13	0.417249	0.157306				
1	42	14	0.417246	0.157297				
1	43	15	0.417243	0.157288				
1	36	25	0.416711	0.16474				
1	36	26	0.416687	0.164728				
1	37	24	0.416682	0.164805				
1	36	27	0.416663	0.164717				
1	37	26	0.416634	0.164781				
1	38	24	0.416629	0.164857				
1	37	27	0.41661	0.164769				
1	38	25	0.416605	0.164846				
1	39	24	0.416576	0.16491				
1	38	27	0.416558	0.164822				
1	39	25	0.416553	0.164898				
1	39	26	0.416529	0.164886				
7	1	0	0.416523	0.023879				"小数点前面代表point,后面代表花色"
7	2	0	0.416521	0.023879				
7	3	0	0.416519	0.023878				
7	2	1	0.416518	0.023878				
7	3	1	0.416516	0.023878				
7	3	2	0.416514	0.023878				
1	11	3	0.412825	0.150736				
1	10	2	0.412822	0.15074				
1	9	1	0.412819	0.150743				
1	8	0	0.412816	0.150747				
1	32	25	0.412108	0.163028				
1	32	26	0.412084	0.163016				
1	33	24	0.412076	0.163096				
1	32	27	0.41206	0.163005				
1	20	3	0.412033	0.162334				
1	20	2	0.41203	0.162337				
1	33	26	0.412029	0.163072				
1	20	1	0.412027	0.162341				
1	34	24	0.412021	0.163151				
1	33	27	0.412005	0.16306				
1	34	25	0.411997	0.163139				
1	21	3	0.411975	0.162391				
1	21	2	0.411972	0.162395				
1	21	0	0.411966	0.162402				
1	35	24	0.411965	0.163207				
1	34	27	0.411949	0.163116				
1	35	25	0.411941	0.163195				
1	22	3	0.411918	0.162448				
1	35	26	0.411917	0.163183				
1	22	1	0.411912	0.162456				
1	22	0	0.411908	0.162459				
1	23	2	0.411857	0.162509				
1	44	17	0.411856	0.16596				
1	23	1	0.411854	0.162513				
1	23	0	0.411851	0.162517				
1	44	18	0.411843	0.165948				
1	45	16	0.411831	0.166009				
1	44	19	0.41183	0.165936				
1	45	18	0.411805	0.165985				
1	46	16	0.411793	0.166047				
1	45	19	0.411792	0.165973				
1	46	17	0.41178	0.166035				
1	47	7	0.411762	0.1544				
1	46	6	0.411758	0.154409				
1	46	19	0.411755	0.166011				
1	47	16	0.411755	0.166084				
1	45	5	0.411754	0.154418				
1	44	4	0.41175	0.154427				
1	47	17	0.411743	0.166072				
1	47	18	0.41173	0.16606				
1	36	16	0.411404	0.159257				
1	37	17	0.411398	0.159248				
1	38	18	0.411391	0.159239				
1	39	19	0.411384	0.15923				
2	17	16	0.411364	0.019474				
2	18	16	0.411269	0.019568				
2	18	17	0.411247	0.019555				
2	19	16	0.411174	0.019662				
2	19	17	0.411152	0.019648				
2	19	18	0.41113	0.019635				
